Subject,Age,CharacterCode,Item,ISI_Sequence,ISI,ISD,BoundaryCode,ReadingScore
502,26,IT1,IT1_6,6,174,34.16394737,Non,44
502,26,CL1,CL1_9,9,174,85.68181254,Non,44
505,25,IR2,IR2_8,8,174,65.94116165,Non,51
507,23,IB2,IB2_9,9,174,84.92164859,Non,48
507,23,IR2,IR2_5,5,174,59.03702652,Non,48
507,23,CL1,CL1_5,5,174,110.4429862,Non,48
403,24,CR1,CR1_7,7,174,78.40918314,Non,52
404,19,IB4,IB4_1,1,174,67.67569726,Non,38
404,19,IB4,IB4_4,4,174,92.39588735,Non,38
404,19,IB4,IB4_6,6,174,66.28725368,Non,38
504,22,IL2,IL2_8,8,174,44.40720662,Non,59
003,20,CL1,CL1_6,6,174,47.5394573,Non,38
510,21,CR4,CR4_6,6,174,46.69047012,Non,67
510,21,CL2,CL2_8,8,174,34.49818691,Non,67
510,21,IB1,IB1_1,1,174,31.77895215,Non,67
510,21,CT2,CT2_7,7,174,41.48190569,Non,67
008,21,CR1,CR1_1,1,174,8.21891112,Non,72
301,23,IL3,IL3_1,1,174,14.8142229,Non,28
509,25,CR4,CR4_1,1,175,53.26356071,Non,47
001,20,IB2,IB2_11,11,175,29.31345254,Non,88
502,26,IL3,IL3_3,3,175,10.10497402,Non,44
502,26,CL3,CL3_5,5,175,24.68537421,Non,44
502,26,CT1,CT1_1,1,175,26.53972494,Non,44
505,25,CB3,CB3_3,3,175,39.49003545,Non,51
505,25,CR4,CR4_8,8,175,28.53884546,Non,51
505,25,IB3,IB3_6,6,175,52.33207525,Non,51
403,24,CT2,CT2_7,7,175,67.60177512,Non,52
403,24,CR1,CR1_8,8,175,53.08483776,Non,52
403,24,IR2,IR2_8,8,175,73.92563831,Non,52
404,19,IB4,IB4_7,7,175,68.60029154,Non,38
003,20,IL1,IL1_4,4,175,55.02726597,Non,38
510,21,CL4,CL4_7,7,175,38.94868419,Non,67
510,21,CT4,CT4_1,1,175,56.0357029,Non,67
510,21,CB1,CB1_6,6,175,32.11752948,Non,67
008,21,CT3,CT3_5,5,175,59.36040768,Non,72
008,21,IT4,IT4_11,11,175,24.3334379,Non,72
301,23,IB1,IB1_7,7,175,39.2173431,Non,28
408,22,CB2,CB2_4,4,175,18.68154169,Non,35
408,22,CB2,CB2_5,5,175,10.63014581,Non,35
408,22,CB2,CB2_9,9,175,23.43074903,Non,35
509,25,CB1,CB1_1,1,176,95.50649821,Non,47
508,26,IT1,IT1_3,3,176,71.34423593,Non,35
508,26,IT1,IT1_7,7,176,76.02631123,Non,35
502,26,IL3,IL3_1,1,176,23.76742729,Non,44
502,26,IT1,IT1_3,3,176,53.1196282,Non,44
505,25,IL4,IL4_5,5,176,52.55653337,Non,51
507,23,IT1,IT1_7,7,176,100.72423,Non,48
403,24,CR1,CR1_2,2,176,55.56977596,Non,52
404,19,CR4,CR4_9,9,176,68.94200461,Non,38
008,21,CL1,CL1_2,2,176,37.14319588,Non,72
301,23,IL3,IL3_7,7,176,14.53105984,Non,28
509,25,CR3,CR3_10,10,177,87.71486191,Non,47
502,26,CL3,CL3_1,1,177,16.66486424,Non,44
502,26,IT3,IT3_7,7,177,54.78376584,Non,44
502,26,IT1,IT1_2,2,177,88.27793042,Non,44
502,26,IT1,IT1_10,10,177,86.23317691,Non,44
502,26,IL1,IL1_8,8,177,58.22337847,Non,44
505,25,IL4,IL4_8,8,177,40.02654369,Non,51
507,23,IR1,IR1_4,4,177,34.34112695,Non,48
510,21,CL4,CL4_5,5,177,17.2626765,Non,67
510,21,CB4,CB4_1,1,177,46.95742753,Non,67
510,21,CB3,CB3_8,8,177,99.82484661,Non,67
510,21,CR2,CR2_3,3,177,42.77492373,Non,67
008,21,IT4,IT4_10,10,177,50.53470293,Non,72
008,21,IL1,IL1_10,10,177,31.76483748,Non,72
509,25,CR3,CR3_6,6,178,79.107767,Non,47
509,25,CR1,CR1_2,2,178,85.32716449,Non,47
509,25,CT3,CT3_5,5,178,68.9850491,Non,47
509,25,CB1,CB1_6,6,178,75.25010631,Non,47
001,20,CL3,CL3_1,1,178,63.38769597,Non,88
001,20,CR1,CR1_3,3,178,40.80298273,Non,88
001,20,CB2,CB2_10,10,178,53.08271376,Non,88
502,26,IB4,IB4_6,6,178,16.66676033,Non,44
502,26,CR1,CR1_4,4,178,33.65282306,Non,44
502,26,IL2,IL2_8,8,178,89.96754137,Non,44
502,26,CT2,CT2_3,3,178,48.63671556,Non,44
505,25,CT3,CT3_4,4,178,95.46455363,Non,51
505,25,IL4,IL4_10,10,178,80.14506909,Non,51
505,25,IR1,IR1_1,1,178,20.71956805,Non,51
507,23,IT4,IT4_2,2,178,121.1421137,Non,48
507,23,CL4,CL4_2,2,178,58.27192892,Non,48
507,23,IL3,IL3_9,9,178,75.9090515,Non,48
401,26,CB4,CB4_9,9,178,79.3606313,Non,52
401,26,IB4,IB4_10,10,178,105.6806293,Non,52
510,21,CL1,CL1_3,3,178,27.07064277,Non,67
510,21,CR1,CR1_7,7,178,45.28927577,Non,67
008,21,CR3,CR3_6,6,178,43.8272632,Non,72
008,21,IT1,IT1_1,1,178,5.726028292,Non,72
301,23,IB4,IB4_1,1,178,38.13635142,Non,28
509,25,CB1,CB1_7,7,179,95.46963549,Non,47
509,25,IL2,IL2_5,5,179,50.16544329,Non,47
508,26,IR1,IR1_3,3,179,42.54409477,Non,35
001,20,IR1,IR1_10,10,179,60.00070416,Non,88
502,26,CR3,CR3_8,8,179,36.43605357,Non,44
502,26,CT1,CT1_2,2,179,104.6449789,Non,44
502,26,IL1,IL1_6,6,179,73.79840784,Non,44
505,25,CR3,CR3_7,7,179,47.47255628,Non,51
505,25,CL1,CL1_6,6,179,72.41879314,Non,51
505,25,IL1,IL1_3,3,179,83.96515051,Non,51
505,25,CR1,CR1_3,3,179,64.65087161,Non,51
505,25,CR1,CR1_4,4,179,56.02625277,Non,51
507,23,IR3,IR3_8,8,179,61.38064597,Non,48
507,23,IB3,IB3_8,8,179,140.2381207,Non,48
507,23,CT3,CT3_9,9,179,101.0100955,Non,48
507,23,IT1,IT1_3,3,179,63.08445213,Non,48
507,23,IT1,IT1_6,6,179,79.90872919,Non,48
507,23,IL2,IL2_3,3,179,119.4587565,Non,48
507,23,IR2,IR2_10,10,179,82.55013992,Non,48
507,23,CT2,CT2_2,2,179,60.09497899,Non,48
507,23,CT2,CT2_11,11,179,28.66448151,Non,48
507,23,CT2,CT2_12,12,179,92.74740104,Non,48
401,26,CT3,CT3_4,4,179,119.3770665,Non,52
401,26,CT4,CT4_9,9,179,60.83856836,Non,52
403,24,CR2,CR2_7,7,179,61,Non,52
504,22,CT2,CT2_7,7,179,54.70831747,Non,59
510,21,CL3,CL3_8,8,179,61.39218191,Non,67
510,21,CB2,CB2_2,2,179,39.85285435,Non,67
510,21,CB2,CB2_11,11,179,30.60310605,Non,67
008,21,IL1,IL1_2,2,179,48.61494626,Non,72
008,21,IL1,IL1_8,8,179,25.45381111,Non,72
508,26,CR2,CR2_12,12,180,135.070352,Non,35
001,20,IR2,IR2_8,8,180,45.857537,Non,88
505,25,IR1,IR1_2,2,180,72.94717267,Non,51
505,25,IR1,IR1_9,9,180,112.2992093,Non,51
507,23,IT2,IT2_1,1,180,126.4712667,Non,48
507,23,IB1,IB1_5,5,180,79.7082662,Non,48
507,23,IR1,IR1_9,9,180,94.67863803,Non,48
401,26,IR3,IR3_1,1,180,48.87754597,Non,52
401,26,IL4,IL4_1,1,180,108.6196299,Non,52
401,26,CT3,CT3_8,8,180,60.40651124,Non,52
403,24,CR2,CR2_6,6,180,40.44749683,Non,52
403,24,CR1,CR1_1,1,180,21.02379604,Non,52
403,24,CR1,CR1_4,4,180,56.08029957,Non,52
403,24,IL2,IL2_7,7,180,51.31276644,Non,52
403,24,IT1,IT1_9,9,180,64.03124237,Non,52
510,21,CR3,CR3_4,4,180,18.02775638,Non,67
510,21,CR3,CR3_11,11,180,74,Non,67
510,21,CT3,CT3_6,6,180,72.78049189,Non,67
510,21,IR1,IR1_4,4,180,23.18137399,Non,67
510,21,CB2,CB2_4,4,180,55.52963173,Non,67
008,21,CR3,CR3_12,12,180,19.5367679,Non,72
008,21,CL4,CL4_4,4,180,56.51886057,Non,72
408,22,CT1,CT1_4,4,180,39.62322551,Non,35
408,22,CL2,CL2_2,2,180,34,Non,35
405,38,CR2,CR2_6,6,181,109.603832,Non,71
001,20,IT1,IT1_6,6,181,11.38420836,Non,88
001,20,IR1,IR1_3,3,181,36.732325,Non,88
502,26,IT4,IT4_9,9,181,38.02400952,Non,44
502,26,IT3,IT3_1,1,181,27.49406481,Non,44
505,25,IR3,IR3_9,9,181,93.47858899,Non,51
505,25,CT2,CT2_6,6,181,25.32072669,Non,51
505,25,CB2,CB2_1,1,181,78.46083609,Non,51
507,23,IB4,IB4_10,10,181,57.6165688,Non,48
401,26,CT4,CT4_5,5,181,62.66359789,Non,52
403,24,IT3,IT3_4,4,181,79.07591289,Non,52
403,24,CR3,CR3_13,13,181,141.2869421,Non,52
510,21,IR4,IR4_2,2,181,59.05929224,Non,67
510,21,IR1,IR1_11,11,181,37.09537572,Non,67
602,29,CR2,CR2_2,2,182,62.64982043,Non,74
508,26,CR1,CR1_8,8,182,64.41273166,Non,35
001,20,CT4,CT4_7,7,182,84.17244205,Non,88
001,20,CR2,CR2_2,2,182,27.63434457,Non,88
001,20,CR2,CR2_3,3,182,28.85929486,Non,88
001,20,CT2,CT2_3,3,182,38.7276542,Non,88
502,26,CB2,CB2_1,1,182,87.13132904,Non,44
502,26,CT2,CT2_6,6,182,35.61106008,Non,44
502,26,IR1,IR1_7,7,182,106.9583494,Non,44
401,26,IR2,IR2_5,5,182,112.2942563,Non,52
401,26,IR1,IR1_5,5,182,103.0048543,Non,52
401,26,IR1,IR1_6,6,182,118.1270502,Non,52
401,26,CT2,CT2_3,3,182,95.70788891,Non,52
401,26,IL1,IL1_10,10,182,96.17692031,Non,52
401,26,CL1,CL1_2,2,182,158.4739726,Non,52
403,24,IT3,IT3_1,1,182,81.34494453,Non,52
403,24,IT3,IT3_3,3,182,132.9661611,Non,52
403,24,CT4,CT4_5,5,182,90.47098983,Non,52
403,24,IL3,IL3_1,1,182,70.06425622,Non,52
403,24,CR3,CR3_11,11,182,134.2385936,Non,52
403,24,CR4,CR4_1,1,182,71.44928271,Non,52
403,24,CR4,CR4_3,3,182,91.0659102,Non,52
403,24,CB3,CB3_5,5,182,116.1550688,Non,52
404,19,CR1,CR1_8,8,182,70.45565982,Non,38
501,21,IT1,IT1_6,6,182,47.4341649,Non,45
510,21,IT2,IT2_7,7,182,62.93878296,Non,67
008,21,IL3,IL3_8,8,182,36.52495722,Non,72
408,22,IB1,IB1_4,4,182,45.31004304,Non,35
405,38,CB2,CB2_5,5,183,46.86149806,Non,71
405,38,CB2,CB2_10,10,183,146.1027036,Non,71
405,38,CR3,CR3_1,1,183,62.62587325,Non,71
405,38,CR3,CR3_10,10,183,109.0183471,Non,71
405,38,CB1,CB1_2,2,183,91.44397192,Non,71
405,38,CT3,CT3_11,11,183,52.39274759,Non,71
405,38,IT1,IT1_7,7,183,106.8877916,Non,71
405,38,IR4,IR4_7,7,183,75.69015788,Non,71
405,38,IL3,IL3_4,4,183,225.1088626,Non,71
405,38,IB2,IB2_10,10,183,126.1269202,Non,71
405,38,CL2,CL2_7,7,183,104.4461584,Non,71
405,38,CL1,CL1_9,9,183,156.8693724,Non,71
601,30,CL2,CL2_8,8,183,109.0412766,Non,39
601,30,IL3,IL3_3,3,183,147.6787053,Non,39
601,30,CB1,CB1_8,8,183,234.0939982,Non,39
601,30,IR1,IR1_1,1,183,93.34880824,Non,39
601,30,IR1,IR1_6,6,183,56.43580424,Non,39
601,30,IR2,IR2_9,9,183,65.80273551,Non,39
601,30,IR4,IR4_4,4,183,118.2708755,Non,39
602,29,CR3,CR3_1,1,183,44.40720662,Non,74
001,20,IB4,IB4_2,2,183,72.33947747,Non,88
001,20,IL4,IL4_11,11,183,65.19202405,Non,88
001,20,CB4,CB4_8,8,183,84.64632302,Non,88
001,20,IL1,IL1_10,10,183,39.81158123,Non,88
502,26,IB3,IB3_5,5,183,53.69382274,Non,44
502,26,CR1,CR1_2,2,183,96.77965954,Non,44
502,26,CR1,CR1_11,11,183,42.92792331,Non,44
502,26,CL1,CL1_6,6,183,44.72708352,Non,44
507,23,IB2,IB2_10,10,183,52.01789884,Non,48
401,26,IR1,IR1_2,2,183,104.1009126,Non,52
401,26,IT2,IT2_2,2,183,54.00925847,Non,52
401,26,IT2,IT2_3,3,183,100.3444069,Non,52
401,26,IT2,IT2_9,9,183,93.64827815,Non,52
401,26,CL2,CL2_11,11,183,85.37564055,Non,52
403,24,IR3,IR3_3,3,183,77.52418977,Non,52
403,24,IB4,IB4_5,5,183,86.97700846,Non,52
403,24,IL1,IL1_6,6,183,77.46612163,Non,52
404,19,CR3,CR3_1,1,183,47.4341649,Non,38
404,19,CR3,CR3_13,13,183,140.7302384,Non,38
404,19,CB1,CB1_6,6,183,93.52005133,Non,38
404,19,IR1,IR1_6,6,183,102.2594739,Non,38
404,19,IR1,IR1_7,7,183,149.6829984,Non,38
404,19,IR1,IR1_10,10,183,99.62429423,Non,38
404,19,IR2,IR2_5,5,183,70.34202158,Non,38
404,19,CB2,CB2_3,3,183,89.58794562,Non,38
404,19,IT1,IT1_2,2,183,91.35097153,Non,38
406,27,IT3,IT3_5,5,183,25,Non,28
406,27,IL3,IL3_3,3,183,88.50988645,Non,28
406,27,IB4,IB4_9,9,183,69.65629907,Non,28
406,27,CB3,CB3_3,3,183,45.80392996,Non,28
501,21,CB1,CB1_5,5,183,67.08203932,Non,45
501,21,IT2,IT2_1,1,183,128.0039062,Non,45
504,22,IL3,IL3_2,2,183,83.63013811,Non,59
504,22,IL4,IL4_5,5,183,97.69339793,Non,59
504,22,CR3,CR3_4,4,183,82.3468275,Non,59
504,22,CT3,CT3_8,8,183,107.5174404,Non,59
504,22,CT4,CT4_1,1,183,77.83315489,Non,59
504,22,IB4,IB4_1,1,183,81.63332653,Non,59
504,22,CL2,CL2_4,4,183,39.96248241,Non,59
504,22,CR1,CR1_11,11,183,61.29437168,Non,59
504,22,CB2,CB2_4,4,183,44.10215414,Non,59
504,22,IT1,IT1_2,2,183,59.68249325,Non,59
003,20,IR3,IR3_8,8,183,49.64876635,Non,38
510,21,IR3,IR3_9,9,183,66.40783086,Non,67
510,21,IL1,IL1_6,6,183,46.17051548,Non,67
510,21,IL2,IL2_8,8,183,29.92062332,Non,67
408,22,CB2,CB2_3,3,183,39.11521443,Non,35
408,22,CR1,CR1_2,2,183,41.62931659,Non,35
408,22,CL2,CL2_1,1,183,34.13209633,Non,35
405,38,IL1,IL1_7,7,184,110,Non,71
405,38,CR4,CR4_10,10,184,88.58893836,Non,71
405,38,CT1,CT1_7,7,184,135.7939616,Non,71
601,30,IT1,IT1_6,6,184,24.18677324,Non,39
601,30,CR2,CR2_6,6,184,140.3566885,Non,39
601,30,CB2,CB2_8,8,184,126.2695529,Non,39
601,30,CT3,CT3_4,4,184,254.169235,Non,39
509,25,IR1,IR1_2,2,184,103.1851525,Non,47
508,26,CT2,CT2_9,9,184,99.53893711,Non,35
508,26,CT2,CT2_11,11,184,65.19202405,Non,35
508,26,IR1,IR1_10,10,184,91.70605214,Non,35
508,26,CB1,CB1_3,3,184,86.83317338,Non,35
001,20,CR4,CR4_8,8,184,82.75868534,Non,88
001,20,IL2,IL2_14,14,184,34.18239605,Non,88
001,20,IR1,IR1_9,9,184,49.41980271,Non,88
502,26,CB3,CB3_3,3,184,8.612200648,Non,44
403,24,IR1,IR1_11,11,184,41.10960958,Non,52
403,24,CL2,CL2_5,5,184,62.80127387,Non,52
403,24,IL2,IL2_2,2,184,69.0651866,Non,52
501,21,CT2,CT2_1,1,184,107.0747403,Non,45
501,21,IB1,IB1_2,2,184,89.10667764,Non,45
501,21,IB1,IB1_10,10,184,72.80109889,Non,45
504,22,IR4,IR4_5,5,184,122.2497444,Non,59
504,22,IR3,IR3_9,9,184,72.9177619,Non,59
504,22,IR2,IR2_8,8,184,67.89698079,Non,59
510,21,CT1,CT1_7,7,184,22.63001989,Non,67
510,21,IL2,IL2_11,11,184,11.08809271,Non,67
008,21,CB4,CB4_8,8,184,48.0847637,Non,72
008,21,IT4,IT4_4,4,184,2.643671689,Non,72
301,23,CL4,CL4_1,1,184,39.24664826,Non,28
405,38,CR3,CR3_12,12,185,132.9661611,Non,71
405,38,CT2,CT2_12,12,185,118.1270502,Non,71
601,30,IR4,IR4_1,1,185,71.34423593,Non,39
509,25,IB4,IB4_2,2,185,87.79600446,Non,47
509,25,IB3,IB3_8,8,185,122.8546234,Non,47
509,25,CR1,CR1_11,11,185,47.6070688,Non,47
509,25,CR1,CR1_12,12,185,64.39826162,Non,47
508,26,CR1,CR1_3,3,185,51.623638,Non,35
001,20,CT4,CT4_5,5,185,61.39218191,Non,88
001,20,IR3,IR3_3,3,185,110.1135777,Non,88
001,20,IT1,IT1_3,3,185,17.15933857,Non,88
502,26,CT3,CT3_8,8,185,24.69310025,Non,44
502,26,CR1,CR1_12,12,185,45.56712192,Non,44
502,26,IL2,IL2_2,2,185,48.30607622,Non,44
502,26,IL2,IL2_9,9,185,54.122196,Non,44
502,26,IR1,IR1_2,2,185,86.73095699,Non,44
505,25,CR4,CR4_3,3,185,63.67050495,Non,51
505,25,IB3,IB3_3,3,185,45.08228588,Non,51
507,23,CR3,CR3_4,4,185,46.50662963,Non,48
507,23,IR3,IR3_10,10,185,54.89481578,Non,48
507,23,CT3,CT3_10,10,185,46.58640682,Non,48
401,26,CB3,CB3_2,2,185,44.92767966,Non,52
003,20,CR3,CR3_10,10,185,56.56854249,Non,38
003,20,CL1,CL1_3,3,185,96.60227741,Non,38
510,21,IR1,IR1_9,9,185,49.62359318,Non,67
008,21,IL4,IL4_2,2,185,29.50672635,Non,72
509,25,CT3,CT3_4,4,186,92.04807874,Non,47
509,25,CR4,CR4_10,10,186,61.74923805,Non,47
508,26,CT2,CT2_6,6,186,64.44377394,Non,35
001,20,CR1,CR1_2,2,186,45.09768176,Non,88
001,20,IB1,IB1_11,11,186,29.47818855,Non,88
001,20,CT1,CT1_2,2,186,42.39105212,Non,88
502,26,IB4,IB4_2,2,186,24.60503404,Non,44
502,26,IB4,IB4_10,10,186,53.78493841,Non,44
502,26,IT1,IT1_11,11,186,33.31618225,Non,44
505,25,IB4,IB4_4,4,186,124.1059676,Non,51
505,25,IB3,IB3_8,8,186,117.0739617,Non,51
505,25,CR1,CR1_2,2,186,86.98522691,Non,51
507,23,CB4,CB4_7,7,186,69.62382495,Non,48
403,24,CR1,CR1_11,11,186,60.92618485,Non,52
404,19,CR1,CR1_11,11,186,59.54829972,Non,38
504,22,IL3,IL3_5,5,186,95.51963149,Non,59
504,22,IT3,IT3_1,1,186,62.28964601,Non,59
504,22,CT3,CT3_2,2,186,109.772492,Non,59
504,22,IB4,IB4_5,5,186,85.61541917,Non,59
504,22,IR1,IR1_9,9,186,58.52349955,Non,59
003,20,CT2,CT2_3,3,186,70.71067812,Non,38
510,21,CB2,CB2_9,9,186,14.41407992,Non,67
510,21,CT2,CT2_6,6,186,21.11015159,Non,67
510,21,IT1,IT1_2,2,186,64.33565885,Non,67
008,21,IL4,IL4_4,4,186,59.21089427,Non,72
008,21,IT4,IT4_12,12,186,38.4203761,Non,72
601,30,CR1,CR1_5,5,187,179.5466513,Non,39
509,25,CR4,CR4_6,6,187,40.15808885,Non,47
509,25,IL2,IL2_9,9,187,91.2698751,Non,47
001,20,CB1,CB1_4,4,187,33.50389231,Non,88
502,26,IL3,IL3_2,2,187,48.48754995,Non,44
502,26,IB3,IB3_6,6,187,55.73503117,Non,44
502,26,CR3,CR3_1,1,187,35.14692732,Non,44
502,26,CB2,CB2_4,4,187,60.71401897,Non,44
502,26,CL1,CL1_3,3,187,74.75143945,Non,44
502,26,CT2,CT2_10,10,187,91.74963597,Non,44
502,26,IR1,IR1_11,11,187,82.34695198,Non,44
505,25,IR3,IR3_5,5,187,66.59597961,Non,51
505,25,CT3,CT3_2,2,187,93.8703883,Non,51
505,25,IB4,IB4_9,9,187,36.65895389,Non,51
505,25,IR2,IR2_9,9,187,87.35890567,Non,51
505,25,CB2,CB2_2,2,187,53.98450241,Non,51
505,25,CB1,CB1_10,10,187,95.77386387,Non,51
505,25,CR1,CR1_1,1,187,33.47405264,Non,51
507,23,CR3,CR3_8,8,187,73.37480835,Non,48
507,23,CR3,CR3_11,11,187,132.6043397,Non,48
507,23,IR3,IR3_5,5,187,68.06188728,Non,48
507,23,IT4,IT4_1,1,187,51.16486783,Non,48
403,24,CR2,CR2_3,3,187,88.40814442,Non,52
403,24,CR1,CR1_10,10,187,114.2147101,Non,52
403,24,CR1,CR1_12,12,187,59.20304046,Non,52
403,24,IB1,IB1_6,6,187,100.124922,Non,52
403,24,IL2,IL2_13,13,187,78.10889834,Non,52
404,19,CT3,CT3_6,6,187,82.00609733,Non,38
501,21,IR1,IR1_9,9,187,73.92563831,Non,45
501,21,IR2,IR2_9,9,187,54.08326913,Non,45
504,22,IR3,IR3_1,1,187,66.70832032,Non,59
008,21,IL4,IL4_7,7,187,22.7318829,Non,72
008,21,IL1,IL1_7,7,187,36.0459762,Non,72
408,22,IT1,IT1_7,7,187,27.31300057,Non,35
001,20,IT1,IT1_7,7,188,36.27933434,Non,88
001,20,CL1,CL1_2,2,188,40.95571389,Non,88
502,26,IL3,IL3_7,7,188,29.71503492,Non,44
502,26,CT3,CT3_4,4,188,94.85699763,Non,44
502,26,CB3,CB3_5,5,188,43.2780695,Non,44
505,25,IB3,IB3_5,5,188,83.8906437,Non,51
507,23,CR3,CR3_2,2,188,71.66791472,Non,48
507,23,IB4,IB4_4,4,188,133.7156943,Non,48
507,23,IT4,IT4_8,8,188,69.86967082,Non,48
507,23,IR2,IR2_9,9,188,62.97068286,Non,48
507,23,CT2,CT2_6,6,188,39.7055991,Non,48
401,26,CB3,CB3_4,4,188,99.79334747,Non,52
401,26,IL4,IL4_8,8,188,49.79473968,Non,52
401,26,IR2,IR2_8,8,188,92.61209424,Non,52
403,24,CT1,CT1_8,8,188,75.16648189,Non,52
403,24,CT2,CT2_3,3,188,96.87620967,Non,52
403,24,CT2,CT2_6,6,188,43.27817002,Non,52
403,24,CR2,CR2_5,5,188,86.33075929,Non,52
403,24,IL1,IL1_4,4,188,116.6619047,Non,52
403,24,CL1,CL1_6,6,188,66.21933252,Non,52
403,24,IL2,IL2_8,8,188,116.5032188,Non,52
404,19,CR1,CR1_4,4,188,26.17250466,Non,38
003,20,CL4,CL4_7,7,188,36.23534186,Non,38
003,20,IL1,IL1_8,8,188,74.54528825,Non,38
510,21,IL4,IL4_8,8,188,60.14149982,Non,67
008,21,CB4,CB4_2,2,188,29.20517249,Non,72
008,21,IT3,IT3_3,3,188,45.30841864,Non,72
408,22,IT1,IT1_2,2,188,34.0147027,Non,35
405,38,CT3,CT3_2,2,189,102.3914059,Non,71
405,38,CL1,CL1_6,6,189,91.0933587,Non,71
502,26,CB3,CB3_2,2,189,37.25678596,Non,44
502,26,CB2,CB2_5,5,189,40.5804103,Non,44
502,26,IR1,IR1_4,4,189,40.29724804,Non,44
505,25,CR1,CR1_8,8,189,68.77740617,Non,51
507,23,IL3,IL3_5,5,189,145.8038988,Non,48
507,23,IB2,IB2_14,14,189,133.9880386,Non,48
507,23,IT1,IT1_12,12,189,130.5072508,Non,48
507,23,CB2,CB2_7,7,189,28.33678352,Non,48
507,23,CB2,CB2_9,9,189,64.7785906,Non,48
507,23,IL2,IL2_10,10,189,3.709366523,Non,48
507,23,CR1,CR1_6,6,189,122.5046497,Non,48
401,26,CB4,CB4_2,2,189,111.4641759,Non,52
401,26,IR3,IR3_9,9,189,90.11722643,Non,52
401,26,CT4,CT4_1,1,189,92.25296581,Non,52
401,26,IB4,IB4_2,2,189,104.9159483,Non,52
401,26,CB2,CB2_5,5,189,73,Non,52
403,24,CT4,CT4_4,4,189,124.7236946,Non,52
403,24,IR4,IR4_1,1,189,41.86884283,Non,52
404,19,IL2,IL2_12,12,189,61.18823416,Non,38
504,22,IL2,IL2_1,1,189,62.58594091,Non,59
510,21,IR1,IR1_3,3,189,48.66519495,Non,67
510,21,CL2,CL2_4,4,189,67.99736245,Non,67
510,21,CL2,CL2_7,7,189,66.71877247,Non,67
008,21,CL3,CL3_4,4,189,22.9493355,Non,72
008,21,IL4,IL4_5,5,189,39.45318365,Non,72
008,21,IB2,IB2_5,5,189,15.72609615,Non,72
408,22,CL1,CL1_8,8,189,76.05918748,Non,35
508,26,IL1,IL1_1,1,190,86.64871609,Non,35
001,20,IB2,IB2_2,2,190,27.66439228,Non,88
502,26,CB4,CB4_9,9,190,75.76546179,Non,44
502,26,IR1,IR1_3,3,190,23.12211928,Non,44
505,25,CL3,CL3_3,3,190,50.88624569,Non,51
505,25,CL3,CL3_9,9,190,69.9025207,Non,51
507,23,IB2,IB2_2,2,190,87.82651991,Non,48
507,23,CB2,CB2_10,10,190,117.8254616,Non,48
507,23,CB2,CB2_11,11,190,71.76824925,Non,48
507,23,IT2,IT2_9,9,190,74.40894368,Non,48
507,23,IL2,IL2_2,2,190,93.73649129,Non,48
507,23,CR1,CR1_4,4,190,21.91710063,Non,48
401,26,CR3,CR3_6,6,190,115.1571348,Non,52
401,26,IB4,IB4_1,1,190,105.0136915,Non,52
403,24,CR4,CR4_8,8,190,102.9563014,Non,52
510,21,IB1,IB1_4,4,190,27.80436117,Non,67
510,21,IB2,IB2_15,15,190,71.13826678,Non,67
001,20,CT3,CT3_1,1,191,62.20128616,Non,88
001,20,CR2,CR2_5,5,191,42.21989697,Non,88
502,26,CR3,CR3_2,2,191,36.68252036,Non,44
502,26,IR2,IR2_3,3,191,42.71211772,Non,44
502,26,CT2,CT2_2,2,191,44.15827556,Non,44
505,25,IL4,IL4_1,1,191,98.8621515,Non,51
505,25,IL4,IL4_12,12,191,71.86584237,Non,51
401,26,CB3,CB3_1,1,191,119.9804917,Non,52
401,26,IL4,IL4_7,7,191,20.66487842,Non,52
403,24,CR2,CR2_8,8,191,84.07734534,Non,52
403,24,CR1,CR1_6,6,191,36.05551275,Non,52
406,27,CB2,CB2_11,11,191,95,Non,28
504,22,CL2,CL2_11,11,191,57.38466694,Non,59
510,21,CB3,CB3_7,7,191,67.53517602,Non,67
510,21,CT1,CT1_6,6,191,18.53235279,Non,67
510,21,CR2,CR2_1,1,191,87.74495427,Non,67
408,22,IL1,IL1_2,2,191,52.61178575,Non,35
408,22,CT1,CT1_10,10,191,38.83297568,Non,35
408,22,CT2,CT2_2,2,191,37.53664876,Non,35
508,26,IR1,IR1_9,9,192,35.35533906,Non,35
508,26,CR2,CR2_8,8,192,74.43117626,Non,35
001,20,IB3,IB3_6,6,192,56.30275304,Non,88
001,20,IT3,IT3_7,7,192,122.5601893,Non,88
001,20,IR4,IR4_9,9,192,146.2497863,Non,88
001,20,IR3,IR3_1,1,192,85.08818954,Non,88
001,20,IL1,IL1_7,7,192,15.86364712,Non,88
502,26,IB4,IB4_9,9,192,22.57930468,Non,44
502,26,CB3,CB3_1,1,192,14.40583562,Non,44
502,26,CT2,CT2_7,7,192,45.88771186,Non,44
505,25,CL4,CL4_5,5,192,35.76255724,Non,51
505,25,IL3,IL3_2,2,192,81.78251463,Non,51
404,19,IB4,IB4_9,9,192,49.25444142,Non,38
510,21,CB4,CB4_8,8,192,27.45906044,Non,67
510,21,IR2,IR2_9,9,192,34.27927946,Non,67
510,21,CT2,CT2_3,3,192,63.12143931,Non,67
510,21,IB2,IB2_3,3,192,61.86281355,Non,67
008,21,CL4,CL4_2,2,192,35.50272666,Non,72
